Age Category,Sex,num,Year,Time,ageFactor
46,M,1,2008,19961,"[40,50)"
35,F,3,2008,13455,"[30,40)"
38,F,3,2011,12531,"[30,40)"
36,F,3,2009,12600,"[30,40)"
54,M,2,2008,20226,"[50,60)"
22,F,1,2008,14680,"[20,30)"
42,M,1,2008,15327,"[40,50)"
35,M,1,2008,13704,"[30,40)"
42,F,1,2008,20774,"[40,50)"
29,F,1,2008,21985,"[20,30)"
48,F,2,2010,19943,"[40,50)"
46,F,2,2008,19175,"[40,50)"
37,M,1,2008,16880,"[30,40)"
36,F,1,2008,15316,"[30,40)"
34,M,1,2008,19540,"[30,40)"
40,F,1,2008,21362,"[40,50)"
34,M,1,2008,13403,"[30,40)"
46,M,1,2008,20548,"[40,50)"
36,F,1,2008,22020,"[30,40)"
64,M,1,2008,12317,"[60,70)"
28,M,1,2008,13075,"[20,30)"
48,M,1,2008,15003,"[40,50)"
48,M,3,2009,17028,"[40,50)"
49,M,3,2010,19724,"[40,50)"
47,M,3,2008,17083,"[40,50)"
50,M,1,2008,15705,"[50,60)"
37,M,6,2011,12369,"[30,40)"
38,M,6,2012,11231,"[30,40)"
46,M,6,2011,13242,"[40,50)"
36,M,6,2010,12663,"[30,40)"
35,M,6,2009,14978,"[30,40)"
34,M,6,2008,14672,"[30,40)"
41,M,1,2008,13320,"[40,50)"
33,M,1,2008,19608,"[30,40)"
57,F,1,2008,18023,"[50,60)"
39,M,1,2008,13078,"[30,40)"
27,F,1,2008,19364,"[20,30)"
33,F,1,2008,12451,"[30,40)"
46,F,1,2008,17440,"[40,50)"
22,M,1,2008,16164,"[20,30)"
39,F,1,2008,15969,"[30,40)"
38,M,1,2008,14218,"[30,40)"
37,M,1,2008,13665,"[30,40)"
25,F,2,2009,18413,"[20,30)"
24,F,2,2008,18269,"[20,30)"
45,M,1,2008,13765,"[40,50)"
48,M,3,2012,18318,"[40,50)"
44,M,3,2008,16183,"[40,50)"
46,M,3,2010,18861,"[40,50)"
45,M,1,2008,17188,"[40,50)"
21,M,1,2008,12477,"[20,30)"
42,M,1,2008,16261,"[40,50)"
29,M,1,2008,13457,"[20,30)"
17,M,1,2008,15175,"[10,20)"
39,M,1,2008,16993,"[30,40)"
41,M,1,2008,15786,"[40,50)"
51,M,1,2008,12561,"[50,60)"
25,F,1,2008,12532,"[20,30)"
34,F,1,2008,21027,"[30,40)"
32,M,1,2008,14549,"[30,40)"
26,M,1,2008,13787,"[20,30)"
24,F,1,2008,18443,"[20,30)"
56,M,1,2008,17482,"[50,60)"
40,M,1,2008,18020,"[40,50)"
27,M,1,2008,10040,"[20,30)"
33,M,1,2008,16984,"[30,40)"
48,M,1,2008,10030,"[40,50)"
42,M,2,2008,11483,"[40,50)"
39,M,1,2008,14956,"[30,40)"
36,M,1,2008,16374,"[30,40)"
52,M,2,2008,20327,"[50,60)"
56,M,2,2012,19780,"[50,60)"
47,M,1,2008,11893,"[40,50)"
50,F,1,2008,15211,"[50,60)"
60,M,1,2008,18209,"[60,70)"
35,M,1,2008,14489,"[30,40)"
33,M,1,2008,17622,"[30,40)"
50,F,1,2008,23394,"[50,60)"
37,F,1,2008,16336,"[30,40)"
40,F,1,2008,13086,"[40,50)"
46,F,1,2008,18322,"[40,50)"
31,M,1,2008,18490,"[30,40)"
37,M,1,2008,13472,"[30,40)"
22,M,2,2009,20592,"[20,30)"
21,M,2,2008,16911,"[20,30)"
37,M,1,2008,20476,"[30,40)"
23,F,1,2008,21428,"[20,30)"
31,F,1,2008,14591,"[30,40)"
40,M,1,2008,18399,"[40,50)"
29,F,1,2008,17133,"[20,30)"
24,F,1,2008,14195,"[20,30)"
30,F,1,2008,16394,"[30,40)"
43,M,2,2008,14753,"[40,50)"
46,M,2,2011,14512,"[40,50)"
23,F,1,2008,16631,"[20,30)"
39,M,1,2008,15341,"[30,40)"
46,M,1,2008,18370,"[40,50)"
40,M,1,2008,19183,"[40,50)"
18,M,1,2008,12355,"[10,20)"
66,M,1,2008,17483,"[60,70)"
45,F,1,2008,17550,"[40,50)"
46,F,1,2008,13760,"[40,50)"
39,M,1,2008,14465,"[30,40)"
51,F,1,2008,19693,"[50,60)"
30,M,1,2008,14737,"[30,40)"
39,F,1,2008,18764,"[30,40)"
38,M,1,2008,13108,"[30,40)"
30,M,1,2008,18631,"[30,40)"
45,M,2,2009,13399,"[40,50)"
44,M,2,2008,13675,"[40,50)"
36,M,1,2008,17410,"[30,40)"
34,F,1,2008,17629,"[30,40)"
35,M,2,2008,12606,"[30,40)"
43,F,1,2008,14102,"[40,50)"
54,M,2,2008,15303,"[50,60)"
37,M,2,2008,12981,"[30,40)"
42,M,1,2008,15307,"[40,50)"
32,F,5,2008,15311,"[30,40)"
36,F,5,2012,19219,"[30,40)"
34,F,5,2010,17031,"[30,40)"
35,F,5,2011,18700,"[30,40)"
33,F,5,2009,15938,"[30,40)"
26,M,1,2008,13372,"[20,30)"
28,M,1,2008,13681,"[20,30)"
45,M,1,2008,13197,"[40,50)"
36,M,1,2008,15519,"[30,40)"
28,F,1,2008,23369,"[20,30)"
52,M,1,2008,23066,"[50,60)"
29,F,1,2008,14183,"[20,30)"
45,M,1,2008,13593,"[40,50)"
38,M,1,2008,18744,"[30,40)"
48,M,1,2008,16472,"[40,50)"
35,M,3,2008,13516,"[30,40)"
44,M,3,2012,17393,"[40,50)"
38,M,3,2011,12232,"[30,40)"
39,M,3,2010,16004,"[30,40)"
40,M,3,2011,15464,"[40,50)"
37,M,3,2008,15086,"[30,40)"
17,F,1,2008,21297,"[10,20)"
33,M,2,2008,13413,"[30,40)"
34,M,2,2009,13309,"[30,40)"
35,M,1,2008,15831,"[30,40)"
37,M,1,2008,17045,"[30,40)"
47,M,2,2009,14279,"[40,50)"
46,M,2,2008,14968,"[40,50)"
26,F,1,2008,17604,"[20,30)"
37,M,1,2008,13348,"[30,40)"
49,F,1,2008,17329,"[40,50)"
36,M,1,2008,18167,"[30,40)"
29,M,1,2008,23680,"[20,30)"
26,F,1,2008,17546,"[20,30)"
17,M,1,2008,15198,"[10,20)"
41,F,1,2008,14690,"[40,50)"
40,F,1,2008,17820,"[40,50)"
36,M,1,2008,16018,"[30,40)"
61,F,4,2011,20428,"[60,70)"
62,F,4,2012,20263,"[60,70)"
58,F,4,2008,20868,"[50,60)"
60,F,4,2010,21639,"[60,70)"
31,F,1,2008,17387,"[30,40)"
40,F,1,2008,18102,"[40,50)"
29,F,1,2008,12491,"[20,30)"
49,M,3,2012,14194,"[40,50)"
45,M,3,2008,13457,"[40,50)"
48,M,3,2011,13786,"[40,50)"
44,M,1,2008,17611,"[40,50)"
23,M,1,2008,19342,"[20,30)"
24,F,1,2008,17781,"[20,30)"
27,M,1,2008,12150,"[20,30)"
27,F,1,2008,18743,"[20,30)"
32,F,1,2008,14320,"[30,40)"
25,F,1,2008,12702,"[20,30)"
39,M,1,2008,15576,"[30,40)"
28,M,1,2008,14877,"[20,30)"
39,F,1,2008,20846,"[30,40)"
46,F,1,2008,13667,"[40,50)"
34,M,1,2008,13948,"[30,40)"
23,M,1,2009,13351,"[20,30)"
34,M,1,2009,16708,"[30,40)"
34,M,1,2009,14175,"[30,40)"
27,M,1,2009,15878,"[20,30)"
35,M,1,2009,17409,"[30,40)"
32,F,1,2009,16147,"[30,40)"
36,M,1,2009,11406,"[30,40)"
27,F,1,2009,17998,"[20,30)"
32,M,1,2009,15130,"[30,40)"
37,M,1,2009,14884,"[30,40)"
50,M,1,2009,19516,"[50,60)"
39,M,1,2009,18271,"[30,40)"
37,M,2,2009,14564,"[30,40)"
39,M,2,2011,12297,"[30,40)"
34,M,1,2009,15390,"[30,40)"
28,M,1,2009,11931,"[20,30)"
28,M,1,2009,13311,"[20,30)"
38,M,1,2009,14201,"[30,40)"
29,M,1,2009,12192,"[20,30)"
39,M,1,2009,18449,"[30,40)"
40,F,1,2009,13662,"[40,50)"
23,F,1,2009,13419,"[20,30)"
37,M,1,2009,14216,"[30,40)"
51,M,1,2009,16636,"[50,60)"
33,M,3,2010,17623,"[30,40)"
31,M,3,2009,14084,"[30,40)"
51,M,2,2009,20202,"[50,60)"
52,M,2,2010,20941,"[50,60)"
23,F,1,2009,15379,"[20,30)"
39,M,1,2009,14960,"[30,40)"
27,F,1,2009,16168,"[20,30)"
42,F,3,2012,13747,"[40,50)"
40,F,3,2010,13233,"[40,50)"
39,F,3,2009,12767,"[30,40)"
24,M,1,2009,17767,"[20,30)"
25,M,2,2010,17720,"[20,30)"
24,M,2,2009,15906,"[20,30)"
32,M,1,2009,13169,"[30,40)"
42,F,1,2009,22186,"[40,50)"
43,M,2,2009,14764,"[40,50)"
52,F,1,2009,20084,"[50,60)"
38,M,1,2009,18266,"[30,40)"
50,M,5,2015,19264,"[50,60)"
48,M,5,2011,19315,"[40,50)"
46,M,5,2009,20256,"[40,50)"
47,M,5,2010,19077,"[40,50)"
51,M,5,2014,20632,"[50,60)"
29,F,1,2009,12911,"[20,30)"
28,F,2,2009,12568,"[20,30)"
44,M,2,2011,15512,"[40,50)"
42,M,2,2009,14118,"[40,50)"
40,M,1,2009,16761,"[40,50)"
32,M,1,2009,14146,"[30,40)"
41,F,1,2009,15084,"[40,50)"
19,M,1,2009,14854,"[10,20)"
44,M,2,2009,13973,"[40,50)"
50,F,1,2009,17908,"[50,60)"
31,M,1,2009,11273,"[30,40)"
40,F,1,2009,19737,"[40,50)"
36,M,1,2009,15324,"[30,40)"
41,F,1,2009,17397,"[40,50)"
33,M,1,2009,15988,"[30,40)"
20,M,1,2009,9797,"[20,30)"
28,F,1,2009,15987,"[20,30)"
50,M,1,2009,18166,"[50,60)"
48,M,1,2009,20794,"[40,50)"
50,M,1,2009,15195,"[50,60)"
22,F,1,2009,19770,"[20,30)"
25,F,1,2009,16891,"[20,30)"
38,F,1,2009,16509,"[30,40)"
42,F,2,2009,13432,"[40,50)"
43,F,2,2010,13693,"[40,50)"
16,M,1,2009,24172,"[10,20)"
52,M,1,2009,16080,"[50,60)"
40,M,1,2009,12586,"[40,50)"
36,M,4,2011,8303,"[30,40)"
34,M,4,2009,8209,"[30,40)"
40,M,4,2015,8565,"[40,50)"
37,M,4,2012,8388,"[30,40)"
36,M,2,2009,15073,"[30,40)"
38,M,2,2011,20419,"[30,40)"
33,F,1,2009,20032,"[30,40)"
39,M,1,2009,15128,"[30,40)"
49,F,1,2009,20340,"[40,50)"
66,M,1,2009,13693,"[60,70)"
32,M,3,2012,11137,"[30,40)"
29,M,3,2009,10772,"[20,30)"
30,M,3,2010,10929,"[30,40)"
36,F,1,2009,13857,"[30,40)"
24,F,1,2009,17119,"[20,30)"
30,M,1,2009,16907,"[30,40)"
43,M,2,2009,13755,"[40,50)"
39,F,1,2009,18037,"[30,40)"
47,M,1,2009,17469,"[40,50)"
53,M,1,2009,13015,"[50,60)"
43,M,2,2009,11399,"[40,50)"
45,M,2,2011,11001,"[40,50)"
47,M,1,2009,13327,"[40,50)"
42,F,4,2012,16423,"[40,50)"
41,F,4,2011,13752,"[40,50)"
39,F,4,2009,14523,"[30,40)"
40,F,4,2010,14328,"[40,50)"
33,M,1,2009,21176,"[30,40)"
25,F,1,2009,18062,"[20,30)"
48,M,1,2009,13684,"[40,50)"
52,F,1,2009,18724,"[50,60)"
33,M,3,2011,12277,"[30,40)"
31,M,3,2009,13544,"[30,40)"
52,M,1,2009,13681,"[50,60)"
25,M,1,2009,18015,"[20,30)"
25,F,1,2009,14591,"[20,30)"
46,M,4,2012,15044,"[40,50)"
44,M,4,2010,16655,"[40,50)"
43,M,4,2009,14473,"[40,50)"
45,M,4,2011,15701,"[40,50)"
55,F,1,2009,19093,"[50,60)"
26,F,1,2009,15831,"[20,30)"
46,M,1,2009,16818,"[40,50)"
36,M,1,2009,12604,"[30,40)"
29,F,1,2009,18222,"[20,30)"
15,M,3,2010,17646,"[10,20)"
16,M,3,2011,17275,"[10,20)"
14,M,3,2009,20692,"[10,20)"
49,F,1,2009,16709,"[40,50)"
44,M,2,2010,13462,"[40,50)"
43,M,2,2009,14701,"[40,50)"
47,M,1,2009,15807,"[40,50)"
29,M,1,2009,10375,"[20,30)"
41,M,1,2009,12085,"[40,50)"
52,M,1,2009,10780,"[50,60)"
23,F,3,2009,17410,"[20,30)"
25,F,3,2011,17339,"[20,30)"
24,F,3,2010,16301,"[20,30)"
46,F,1,2009,21290,"[40,50)"
42,F,1,2009,19106,"[40,50)"
18,M,1,2009,17649,"[10,20)"
40,F,2,2009,20593,"[40,50)"
42,F,2,2011,23172,"[40,50)"
42,M,1,2009,12367,"[40,50)"
43,M,1,2009,11252,"[40,50)"
32,M,1,2009,15307,"[30,40)"
37,M,1,2009,13600,"[30,40)"
26,F,1,2009,11981,"[20,30)"
30,F,1,2009,18574,"[30,40)"
38,M,4,2011,11954,"[30,40)"
37,M,4,2010,12628,"[30,40)"
36,M,4,2009,12642,"[30,40)"
39,M,4,2012,12769,"[30,40)"
49,M,1,2009,16927,"[40,50)"
26,M,1,2009,16246,"[20,30)"
36,M,2,2011,22135,"[30,40)"
34,M,2,2009,16756,"[30,40)"
30,M,2,2010,13103,"[30,40)"
29,M,2,2009,15883,"[20,30)"
58,M,1,2009,20746,"[50,60)"
40,F,1,2009,18185,"[40,50)"
33,M,1,2009,12327,"[30,40)"
44,M,1,2009,13246,"[40,50)"
16,F,1,2009,14578,"[10,20)"
51,F,1,2009,16773,"[50,60)"
40,M,1,2009,16623,"[40,50)"
26,M,2,2009,15680,"[20,30)"
32,M,1,2009,13198,"[30,40)"
46,F,2,2009,16678,"[40,50)"
47,F,2,2010,14191,"[40,50)"
50,M,2,2010,15940,"[50,60)"
49,M,2,2009,16394,"[40,50)"
36,M,4,2010,17017,"[30,40)"
37,M,4,2011,14557,"[30,40)"
38,M,4,2012,16731,"[30,40)"
35,M,4,2009,17993,"[30,40)"
46,F,1,2009,13725,"[40,50)"
33,M,1,2009,21078,"[30,40)"
45,M,1,2009,15322,"[40,50)"
29,M,1,2009,16957,"[20,30)"
36,M,1,2009,13893,"[30,40)"
42,M,2,2012,13113,"[40,50)"
39,M,2,2009,15284,"[30,40)"
58,M,1,2009,20039,"[50,60)"
46,M,1,2009,13053,"[40,50)"
39,F,2,2010,16482,"[30,40)"
38,F,2,2009,16286,"[30,40)"
30,M,1,2009,18990,"[30,40)"
26,F,1,2009,12536,"[20,30)"
33,M,1,2009,13974,"[30,40)"
29,F,1,2009,12960,"[20,30)"
39,F,1,2009,17591,"[30,40)"
40,M,1,2009,16163,"[40,50)"
35,M,1,2009,17555,"[30,40)"
45,M,1,2009,12496,"[40,50)"
35,F,1,2009,18915,"[30,40)"
72,F,1,2009,19699,"[70,80)"
55,M,2,2009,18642,"[50,60)"
60,M,2,2014,18863,"[60,70)"
40,M,1,2009,17384,"[40,50)"
44,M,1,2009,14024,"[40,50)"
23,M,4,2010,16835,"[20,30)"
22,M,4,2009,15152,"[20,30)"
25,M,4,2012,15995,"[20,30)"
24,M,4,2011,14566,"[20,30)"
75,M,2,2010,17292,"[70,80)"
33,M,2,2009,17957,"[30,40)"
33,M,1,2009,11356,"[30,40)"
26,F,1,2009,23497,"[20,30)"
43,M,1,2009,13146,"[40,50)"
29,M,1,2009,16634,"[20,30)"
41,M,1,2009,15478,"[40,50)"
37,M,1,2009,17918,"[30,40)"
29,M,1,2009,12659,"[20,30)"
33,M,1,2009,13878,"[30,40)"
49,M,1,2009,12430,"[40,50)"
46,F,2,2012,15113,"[40,50)"
43,F,2,2009,17957,"[40,50)"
25,M,1,2009,23781,"[20,30)"
25,M,1,2009,20793,"[20,30)"
39,M,1,2009,16454,"[30,40)"
31,M,1,2009,16748,"[30,40)"
42,M,3,2011,13179,"[40,50)"
41,M,3,2010,13173,"[40,50)"
40,M,3,2009,13197,"[40,50)"
46,M,1,2009,14122,"[40,50)"
33,F,1,2009,16307,"[30,40)"
56,M,1,2009,13996,"[50,60)"
31,F,1,2009,15826,"[30,40)"
22,F,1,2009,17083,"[20,30)"
29,M,1,2009,15666,"[20,30)"
29,F,1,2009,17937,"[20,30)"
23,F,1,2009,17425,"[20,30)"
28,F,1,2009,13186,"[20,30)"
29,M,1,2009,22657,"[20,30)"
42,F,1,2009,15067,"[40,50)"
36,F,1,2009,19369,"[30,40)"
17,M,1,2009,16079,"[10,20)"
30,F,1,2009,14077,"[30,40)"
37,M,1,2009,12389,"[30,40)"
67,M,2,2010,20975,"[60,70)"
66,M,2,2009,19745,"[60,70)"
28,M,1,2009,21344,"[20,30)"
32,F,1,2009,20612,"[30,40)"
47,M,1,2009,18631,"[40,50)"
45,M,3,2009,18340,"[40,50)"
47,M,3,2011,18114,"[40,50)"
46,M,3,2010,17755,"[40,50)"
43,F,1,2009,18153,"[40,50)"
43,M,2,2010,17972,"[40,50)"
42,M,2,2009,18699,"[40,50)"
40,M,1,2009,14892,"[40,50)"
31,F,1,2009,18348,"[30,40)"
29,M,1,2009,12388,"[20,30)"
37,M,5,2012,17974,"[30,40)"
39,M,5,2014,19882,"[30,40)"
35,M,5,2010,16312,"[30,40)"
34,M,5,2009,15769,"[30,40)"
36,M,5,2011,15970,"[30,40)"
41,M,1,2009,18072,"[40,50)"
58,M,1,2009,20698,"[50,60)"
43,M,2,2009,14860,"[40,50)"
45,M,2,2011,16002,"[40,50)"
64,M,1,2009,14372,"[60,70)"
33,M,3,2010,14294,"[30,40)"
32,M,3,2009,14509,"[30,40)"
33,F,1,2009,17156,"[30,40)"
40,M,3,2009,17993,"[40,50)"
42,M,3,2011,16876,"[40,50)"
43,M,3,2012,17320,"[40,50)"
30,M,1,2009,20047,"[30,40)"
38,M,1,2009,21351,"[30,40)"
46,F,1,2009,19991,"[40,50)"
40,M,2,2009,14965,"[40,50)"
47,M,1,2009,14314,"[40,50)"
41,M,1,2009,12440,"[40,50)"
37,F,1,2009,20890,"[30,40)"
33,M,1,2009,14987,"[30,40)"
48,M,1,2009,13017,"[40,50)"
52,F,1,2009,20030,"[50,60)"
43,F,2,2011,18057,"[40,50)"
41,F,2,2009,16619,"[40,50)"
26,F,1,2009,19254,"[20,30)"
43,F,1,2009,12971,"[40,50)"
28,F,1,2009,17260,"[20,30)"
55,M,1,2009,14972,"[50,60)"
27,M,2,2011,9509,"[20,30)"
25,M,2,2009,10571,"[20,30)"
33,F,1,2009,15873,"[30,40)"
24,F,1,2009,20443,"[20,30)"
38,M,1,2009,26809,"[30,40)"
32,M,1,2009,19604,"[30,40)"
44,M,1,2009,12076,"[40,50)"
43,M,2,2014,13173,"[40,50)"
38,M,2,2009,12555,"[30,40)"
49,M,1,2009,17776,"[40,50)"
36,F,1,2009,13780,"[30,40)"
45,F,1,2009,19421,"[40,50)"
28,M,1,2009,18606,"[20,30)"
50,M,1,2009,13765,"[50,60)"
26,F,2,2009,14680,"[20,30)"
27,F,2,2010,14049,"[20,30)"
50,M,1,2009,14350,"[50,60)"
47,M,1,2009,15901,"[40,50)"
49,F,4,2014,16766,"[40,50)"
50,F,4,2015,15127,"[50,60)"
45,F,4,2010,15667,"[40,50)"
44,F,4,2009,17218,"[40,50)"
29,F,1,2009,16479,"[20,30)"
27,M,1,2009,19477,"[20,30)"
34,M,1,2009,15473,"[30,40)"
47,F,1,2009,21013,"[40,50)"
36,F,1,2009,18072,"[30,40)"
37,M,1,2009,14319,"[30,40)"
45,M,2,2009,16681,"[40,50)"
47,M,2,2011,16415,"[40,50)"
36,M,1,2009,20369,"[30,40)"
25,F,1,2009,16814,"[20,30)"
42,M,1,2009,16353,"[40,50)"
31,F,1,2009,17664,"[30,40)"
32,M,1,2009,13748,"[30,40)"
33,F,4,2009,16876,"[30,40)"
34,F,4,2010,19124,"[30,40)"
35,F,4,2011,18547,"[30,40)"
36,F,4,2012,17626,"[30,40)"
28,F,1,2009,22178,"[20,30)"
43,M,2,2014,11150,"[40,50)"
38,M,2,2009,9860,"[30,40)"
47,M,1,2009,12546,"[40,50)"
42,M,1,2009,12718,"[40,50)"
53,M,2,2009,14081,"[50,60)"
35,M,2,2014,18053,"[30,40)"
36,F,1,2009,17776,"[30,40)"
36,F,1,2009,18802,"[30,40)"
32,M,1,2009,14568,"[30,40)"
43,M,1,2009,13465,"[40,50)"
39,M,1,2009,19575,"[30,40)"
34,M,1,2009,16243,"[30,40)"
31,F,1,2009,14621,"[30,40)"
38,M,1,2009,13788,"[30,40)"
29,M,1,2009,14276,"[20,30)"
44,F,1,2009,16938,"[40,50)"
25,M,3,2009,13199,"[20,30)"
27,M,3,2011,13276,"[20,30)"
26,M,3,2010,13191,"[20,30)"
22,M,1,2009,18490,"[20,30)"
23,F,1,2009,16322,"[20,30)"
24,F,1,2009,15671,"[20,30)"
51,F,1,2009,14992,"[50,60)"
17,F,1,2009,21589,"[10,20)"
24,F,1,2009,20781,"[20,30)"
55,M,3,2011,17331,"[50,60)"
53,M,3,2009,19110,"[50,60)"
54,M,3,2010,18218,"[50,60)"
27,M,2,2011,14322,"[20,30)"
25,M,2,2009,17414,"[20,30)"
26,M,1,2009,23638,"[20,30)"
30,F,1,2009,19965,"[30,40)"
52,M,2,2009,15051,"[50,60)"
53,M,2,2010,15086,"[50,60)"
34,F,1,2009,19406,"[30,40)"
31,M,1,2009,11387,"[30,40)"
36,M,3,2012,11918,"[30,40)"
33,M,3,2009,14217,"[30,40)"
35,M,3,2011,12101,"[30,40)"
44,M,1,2009,15777,"[40,50)"
45,M,1,2009,13849,"[40,50)"
34,M,1,2009,15064,"[30,40)"
35,M,1,2009,19284,"[30,40)"
44,M,1,2009,13688,"[40,50)"
32,F,1,2009,11296,"[30,40)"
21,F,1,2009,14371,"[20,30)"
44,M,1,2009,10494,"[40,50)"
40,M,1,2009,18225,"[40,50)"
45,M,1,2009,20221,"[40,50)"
41,F,2,2010,19329,"[40,50)"
40,F,2,2009,19641,"[40,50)"
30,M,1,2009,12765,"[30,40)"
44,M,1,2009,17248,"[40,50)"
53,M,1,2009,13983,"[50,60)"
32,F,1,2009,20670,"[30,40)"
47,M,1,2009,18111,"[40,50)"
28,M,1,2009,15635,"[20,30)"
46,M,2,2010,17326,"[40,50)"
45,M,2,2009,17257,"[40,50)"
42,F,1,2009,22441,"[40,50)"
21,M,2,2010,16947,"[20,30)"
20,M,2,2009,17287,"[20,30)"
38,M,1,2009,12711,"[30,40)"
31,M,1,2009,15172,"[30,40)"
34,F,2,2010,20085,"[30,40)"
33,F,2,2009,19858,"[30,40)"
34,M,1,2009,11139,"[30,40)"
49,M,1,2009,14715,"[40,50)"
37,F,2,2010,20430,"[30,40)"
36,F,2,2009,19237,"[30,40)"
42,M,1,2009,13098,"[40,50)"
51,F,2,2012,20312,"[50,60)"
48,F,2,2009,17788,"[40,50)"
40,M,2,2010,14056,"[40,50)"
39,M,2,2009,13997,"[30,40)"
43,M,1,2009,13074,"[40,50)"
57,M,2,2010,19178,"[50,60)"
56,M,2,2009,17183,"[50,60)"
33,M,1,2009,12665,"[30,40)"
50,M,1,2009,16032,"[50,60)"
26,M,1,2009,14929,"[20,30)"
53,M,1,2009,22134,"[50,60)"
38,M,3,2011,12733,"[30,40)"
36,M,3,2009,16156,"[30,40)"
37,M,3,2010,14269,"[30,40)"
27,M,1,2009,14514,"[20,30)"
38,F,1,2009,14446,"[30,40)"
39,F,1,2009,13271,"[30,40)"
37,F,3,2009,18357,"[30,40)"
40,F,3,2012,19621,"[40,50)"
38,F,3,2010,18825,"[30,40)"
23,M,1,2009,12409,"[20,30)"
51,M,1,2009,16701,"[50,60)"
42,M,1,2009,15058,"[40,50)"
35,M,6,2010,10780,"[30,40)"
39,M,6,2014,11375,"[30,40)"
34,M,6,2009,11266,"[30,40)"
36,M,6,2011,10654,"[30,40)"
37,M,6,2012,10987,"[30,40)"
28,M,1,2009,16001,"[20,30)"
24,M,1,2009,14178,"[20,30)"
38,M,1,2009,18394,"[30,40)"
47,F,1,2009,12949,"[40,50)"
37,F,1,2009,20687,"[30,40)"
38,M,1,2009,16280,"[30,40)"
36,F,1,2009,16484,"[30,40)"
36,M,1,2009,15991,"[30,40)"
48,F,1,2009,13003,"[40,50)"
32,F,1,2009,17483,"[30,40)"
38,F,2,2010,19056,"[30,40)"
37,F,2,2009,17334,"[30,40)"
48,M,1,2009,12299,"[40,50)"
24,M,1,2009,13842,"[20,30)"
61,F,2,2011,22135,"[60,70)"
59,F,2,2009,21057,"[50,60)"
46,M,1,2009,17798,"[40,50)"
40,M,1,2009,20698,"[40,50)"
29,F,1,2009,23953,"[20,30)"
27,M,1,2009,14921,"[20,30)"
23,F,1,2009,14135,"[20,30)"
31,M,1,2009,11339,"[30,40)"
42,F,1,2009,13679,"[40,50)"
35,M,1,2009,12817,"[30,40)"
28,M,1,2009,19879,"[20,30)"
26,F,1,2009,17383,"[20,30)"
46,M,2,2010,16380,"[40,50)"
45,M,2,2009,19131,"[40,50)"
44,M,1,2009,20233,"[40,50)"
29,M,3,2009,16651,"[20,30)"
30,M,3,2010,16521,"[30,40)"
32,M,3,2012,17181,"[30,40)"
48,M,1,2009,19317,"[40,50)"
36,M,3,2012,12038,"[30,40)"
35,M,3,2011,12104,"[30,40)"
33,M,3,2009,11360,"[30,40)"
27,M,1,2009,22580,"[20,30)"
39,M,1,2009,15446,"[30,40)"
36,F,1,2009,18511,"[30,40)"
37,F,1,2009,22673,"[30,40)"
22,M,1,2009,14535,"[20,30)"
42,M,1,2009,13685,"[40,50)"
39,F,1,2009,15777,"[30,40)"
23,F,1,2009,12854,"[20,30)"
39,F,1,2009,13256,"[30,40)"
34,M,1,2009,15233,"[30,40)"
36,M,1,2009,19152,"[30,40)"
25,M,1,2009,16060,"[20,30)"
36,F,1,2009,18175,"[30,40)"
47,M,1,2009,18072,"[40,50)"
59,M,1,2009,19392,"[50,60)"
46,M,1,2009,15445,"[40,50)"
35,M,2,2009,21614,"[30,40)"
27,M,2,2010,15583,"[20,30)"
43,M,1,2009,16393,"[40,50)"
51,M,1,2009,17614,"[50,60)"
41,M,1,2009,16650,"[40,50)"
20,F,2,2009,12983,"[20,30)"
21,F,2,2010,13117,"[20,30)"
27,M,1,2009,16649,"[20,30)"
39,M,1,2009,13665,"[30,40)"
28,F,1,2009,18130,"[20,30)"
46,M,2,2009,16708,"[40,50)"
50,M,1,2009,18705,"[50,60)"
31,F,1,2009,15564,"[30,40)"
40,M,2,2009,17064,"[40,50)"
45,M,2,2015,13274,"[40,50)"
41,F,1,2009,18828,"[40,50)"
19,M,2,2010,14226,"[10,20)"
18,M,2,2009,18365,"[10,20)"
45,M,2,2012,19709,"[40,50)"
42,M,2,2009,19804,"[40,50)"
44,M,1,2009,16489,"[40,50)"
46,M,1,2009,18859,"[40,50)"
48,M,2,2009,12630,"[40,50)"
49,M,2,2010,13393,"[40,50)"
33,M,1,2009,15181,"[30,40)"
43,M,1,2009,17820,"[40,50)"
25,M,1,2009,16784,"[20,30)"
28,M,1,2009,13086,"[20,30)"
53,M,1,2009,17044,"[50,60)"
43,M,1,2009,15491,"[40,50)"
34,F,1,2009,19956,"[30,40)"
31,M,2,2009,17463,"[30,40)"
34,M,2,2012,17344,"[30,40)"
63,M,1,2009,15224,"[60,70)"
25,F,1,2009,12666,"[20,30)"
31,M,1,2009,15219,"[30,40)"
50,F,1,2009,15540,"[50,60)"
51,M,1,2009,14041,"[50,60)"
44,F,1,2009,14360,"[40,50)"
39,M,1,2009,18294,"[30,40)"
25,M,1,2009,19094,"[20,30)"
31,M,1,2009,15326,"[30,40)"
24,F,2,2010,22086,"[20,30)"
25,F,2,2009,23694,"[20,30)"
42,M,2,2009,12898,"[40,50)"
34,M,1,2009,16495,"[30,40)"
46,M,1,2009,14955,"[40,50)"
22,F,3,2009,13092,"[20,30)"
25,F,3,2012,12513,"[20,30)"
