Id,Age Category,Sex,Time,Year,ageFactor,day_no,temp,flu,num,sdTime,meanTime,ran_more_than_once
29487,25,M,14121,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29488,35,F,18274,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29489,45,F,24145,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29490,30,M,11817,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29491,25,M,14849,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29492,20,M,13059,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29493,50,M,13321,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29494,30,M,14185,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29495,50,M,15402,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29496,30,M,13819,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29497,40,M,19982,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29498,25,F,20422,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29499,30,F,20496,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29500,45,M,15915,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29501,35,F,24765,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29502,20,M,12522,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29503,25,F,17710,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29504,45,F,14736,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29505,50,M,12684,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29506,35,M,15821,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29507,35,M,19004,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29508,35,F,22720,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29509,25,F,19354,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29510,30,M,19038,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29511,60,F,25436,2015,"[60,70)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29512,35,F,15049,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29513,30,M,14532,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29514,25,M,15031,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29515,40,M,15283,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29516,35,F,13838,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29517,50,M,19362,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29518,45,M,12492,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29519,35,F,20780,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29520,50,M,11848,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29521,25,F,20099,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29522,35,M,18192,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29523,40,M,16094,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29524,25,M,18613,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29525,45,F,15153,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29526,50,M,14498,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29527,25,M,17102,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29528,35,F,15562,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29529,30,M,15372,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29530,40,M,13596,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29531,30,M,15147,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29532,50,M,13004,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29533,30,F,14123,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29534,40,M,17067,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29535,40,M,15274,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29536,30,F,17066,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29537,40,M,13925,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29538,40,F,14610,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29539,35,M,15244,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29540,30,F,18744,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29541,40,M,20694,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29542,45,F,17360,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29543,30,F,10795,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29544,40,M,13925,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29545,35,M,14431,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29546,35,F,19442,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29547,35,M,18745,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29548,45,M,14150,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29549,35,F,16023,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29550,30,F,15498,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29551,25,F,16977,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29552,20,M,15830,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29553,35,M,19512,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29554,35,M,13452,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29555,30,M,11869,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29556,40,M,18337,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29557,40,M,13105,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29558,50,M,16790,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29559,20,F,13224,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29560,40,M,12307,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29561,35,M,13389,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29562,30,M,15926,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29563,30,M,14301,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29564,30,F,15922,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29565,35,M,18096,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29566,45,M,17129,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29567,50,M,12867,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29568,40,F,15602,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29569,60,M,13275,2015,"[60,70)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29570,35,M,13769,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29571,25,F,21756,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29572,45,M,16045,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29573,45,F,23218,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29574,55,M,22507,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29575,15,F,23184,2015,"[10,20)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29576,15,M,18938,2015,"[10,20)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29577,40,M,12124,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29578,30,M,19110,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29579,25,M,14498,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29580,30,M,14571,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29581,20,M,16262,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29582,35,M,16606,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29583,40,M,22793,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29584,45,F,14559,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29585,40,F,24936,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29586,30,M,18101,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29587,50,M,17105,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29588,60,M,14056,2015,"[60,70)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29589,45,M,12367,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29590,55,M,14459,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29591,35,M,16492,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29592,45,F,13474,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29593,40,M,15501,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29594,25,M,18702,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29595,40,M,20027,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29596,20,F,17070,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29597,40,F,14216,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29598,55,F,16708,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29599,45,M,19394,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29600,30,M,19170,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29601,20,F,19410,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29602,25,M,16343,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29603,55,M,18825,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29604,30,F,13959,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29605,25,M,15635,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29606,25,F,15097,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29607,50,M,15114,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29608,35,M,11969,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29609,40,F,14288,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29610,40,M,13321,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29611,30,F,14272,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29612,40,M,13902,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29613,35,F,13707,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29614,35,M,17489,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29615,25,F,13884,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29616,35,F,13765,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29617,35,M,17022,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29618,40,F,15027,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29619,30,M,17674,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29620,40,M,17584,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29621,35,M,16860,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29622,30,M,16251,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29623,25,F,18861,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29624,35,M,15504,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29625,20,F,18946,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29626,40,F,14489,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29627,25,F,19400,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29628,25,F,14939,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29629,65,M,16242,2015,"[60,70)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29630,60,F,20170,2015,"[60,70)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29631,35,M,12418,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29632,60,M,23507,2015,"[60,70)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29633,25,M,14776,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29634,35,F,18200,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29635,45,M,16408,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29636,40,F,18349,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29637,40,F,18961,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29638,30,F,13253,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29639,45,M,22395,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29640,30,F,14047,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29641,45,M,13107,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29642,45,M,14229,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29643,25,M,11758,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29644,50,M,15040,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29645,25,F,12514,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29646,55,M,15340,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29647,35,M,16553,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29648,35,F,22721,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29649,25,F,14619,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29650,45,F,19612,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29651,30,F,15659,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29652,55,F,17881,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29653,50,M,25422,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29654,50,M,16420,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29655,40,M,14378,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29656,55,F,23866,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29657,25,M,19577,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29658,50,M,12958,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29659,35,M,14450,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29660,35,F,18389,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29661,30,F,17857,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29662,30,F,19714,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29663,15,F,18238,2015,"[10,20)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29664,35,M,16043,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29665,50,F,13648,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29666,35,F,19182,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29667,40,M,17839,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29668,25,M,12642,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29669,35,M,15036,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29670,50,F,22456,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29671,40,M,18764,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29672,45,M,11609,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29673,40,F,16029,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29674,45,F,17122,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29675,20,M,8631,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29676,20,M,24066,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29677,45,M,12962,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29678,60,M,15079,2015,"[60,70)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29679,65,M,20929,2015,"[60,70)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29680,40,M,13061,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29681,40,M,16402,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29682,35,M,16021,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29683,50,F,23410,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29684,55,M,16867,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29685,20,M,11967,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29686,35,M,13976,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29687,30,M,15697,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29688,40,M,16821,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29689,35,M,16633,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29690,25,F,20591,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29691,35,F,22777,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29692,35,F,18092,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29693,35,M,22756,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29694,15,F,17366,2015,"[10,20)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29695,40,F,16788,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29696,40,M,13130,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29697,20,M,13315,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29698,45,M,17028,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29699,25,M,18468,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29700,45,F,17324,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29701,40,F,23976,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29702,50,F,24372,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29703,45,M,17373,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29704,45,M,12100,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29705,40,M,16612,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29706,45,F,18055,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29707,30,F,18442,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29708,20,M,15191,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29709,35,F,14105,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29710,25,M,14115,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29711,45,F,13243,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29712,35,F,15878,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29713,40,M,19524,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29714,15,M,10692,2015,"[10,20)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29715,35,F,13833,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29716,50,F,13125,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29717,30,M,10680,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29718,35,F,16810,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29719,30,M,15479,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29720,50,M,13235,2015,"[50,60)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29721,45,M,15200,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29722,25,M,13659,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29723,40,F,17366,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29724,45,M,19402,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29725,35,F,23687,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29726,30,F,22101,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29727,35,M,14206,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29728,40,M,13179,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29729,20,M,10398,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29730,35,F,22016,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29731,30,M,15536,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29732,30,F,17878,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29733,35,M,14354,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29734,40,M,16475,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29735,25,M,11843,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29736,35,M,17418,2015,"[30,40)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29737,25,F,17535,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29738,25,M,19353,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29739,40,F,22212,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29740,25,F,14466,2015,"[20,30)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
29741,45,F,23213,2015,"[40,50)",25.0,60.0,1.9,1,1158.9599609975492,16149.73558455299,0
